INDEX, action count,go_forward(go),go_forward(could not go),turn right,turn left, suck up,  cleaned cell(0)
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 0 0 0 1 
0 0 0 0 0 2 0 1 0 1 0 
0 0 0 0 0 2 0 1 0 1 0 
Index: 222
0 0 1 1 1 2 1 0 1 1 0 
0 0 0 1 1 2 1 1 0 1 0 
0 0 0 1 1 3 1 1 0 1 1 
0 0 0 0 0 2 1 1 0 0 0 
0 0 0 0 1 2 1 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 223
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 1 1 1 
0 0 0 0 0 2 1 0 1 0 1 
0 0 0 0 0 3 0 0 1 1 0 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 0 
Index: 224
0 0 1 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 3 0 0 0 1 1 
0 0 0 1 1 2 0 1 0 0 1 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 0 1 1 1 0 
0 0 0 1 0 3 0 1 1 1 1 
0 0 0 0 0 2 0 0 1 1 1 
1 1 0 1 1 2 0 0 1 0 1 
Index: 225
0 0 0 0 0 2 0 1 1 1 1 
0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 1 0 
0 0 0 0 0 2 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
1 0 0 1 0 2 0 0 0 1 1 
1 1 1 1 1 3 1 1 1 1 1 
0 0 1 0 1 2 1 1 0 0 0 
0 1 1 1 1 2 1 1 1 1 0 
Index: 226
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 2 1 1 0 0 1 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 1 1 0 0 1 
0 0 0 0 0 2 0 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 1 2 0 1 1 1 1 
0 0 0 0 1 2 0 0 0 1 1 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 1 0 0 1 1 
0 0 0 0 0 2 0 0 1 1 1 
Index: 227
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 1 0 0 2 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 
0 0 0 1 0 3 0 0 0 0 0 
0 1 0 1 1 2 0 0 0 0 1 
0 0 0 0 1 2 0 0 0 1 0 
Index: 228
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 0 0 1 1 2 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 1 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 
Index: 229
0 0 0 0 0 2 1 0 0 1 1 
0 0 0 1 1 2 1 0 0 1 1 
1 0 0 0 0 3 0 0 1 1 1 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 1 0 2 1 0 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 1 1 0 
0 0 0 0 0 3 1 0 0 1 0 
0 0 0 1 0 2 0 0 0 1 1 
0 0 0 0 0 2 1 1 0 1 1 
Index: 230
0 0 0 1 1 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 1 1 0 
1 1 0 0 0 3 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
0 0 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 3 0 0 0 1 1 
0 1 1 1 0 2 0 0 0 1 1 
0 1 0 0 0 2 0 0 0 0 0 
Index: 231
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
1 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 232
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 1 0 1 1 
0 0 0 0 0 2 0 1 1 1 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 1 1 3 0 0 1 1 1 
1 0 0 1 1 2 0 1 0 1 1 
0 0 0 1 0 2 0 1 1 1 1 
Index: 233
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 0 1 1 1 2 1 1 1 0 1 
0 0 0 1 1 2 1 1 0 0 1 
1 0 0 1 1 3 1 1 1 1 1 
0 0 0 1 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 234
0 0 0 0 0 2 0 0 0 0 0 
0 1 1 0 0 2 0 0 0 0 1 
0 0 0 1 0 3 0 0 0 1 0 
0 1 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 0 2 0 0 0 0 0 
0 1 1 1 1 2 0 0 0 0 0 
0 1 0 0 0 3 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
0 1 1 1 1 2 1 0 0 0 0 
Index: 235
1 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 0 0 0 1 0 
0 1 0 0 0 3 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
0 0 0 1 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 1 1 0 0 0 
0 0 1 0 0 3 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 236
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 1 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
1 1 0 0 0 2 0 1 0 0 0 
1 1 1 1 0 2 0 0 0 0 0 
1 1 1 1 0 3 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
0 0 1 0 0 2 0 1 0 0 0 
Index: 237
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 1 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 238
1 0 0 0 0 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 3 0 0 0 1 1 
0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
1 1 0 1 1 2 0 0 0 1 1 
1 1 1 1 1 2 0 0 1 1 1 
1 1 0 1 0 3 0 1 1 1 1 
1 1 0 1 1 2 0 0 1 1 0 
0 1 0 1 1 2 1 0 0 1 1 
Index: 239
0 0 0 0 0 2 1 1 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
1 0 1 0 0 2 0 0 1 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 1 2 0 0 0 0 0 
0 0 1 1 1 2 1 1 0 0 0 
0 1 1 1 1 3 1 1 1 1 0 
1 1 1 1 1 2 1 1 0 0 0 
0 1 1 1 1 2 0 1 0 0 0 
Index: 240
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 1 0 1 1 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 2 0 0 0 1 0 
Index: 241
1 1 0 0 0 2 0 0 0 0 0 
0 1 0 0 0 2 0 0 0 0 0 
0 1 1 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
1 1 1 0 0 2 0 1 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 1 1 
0 0 1 1 1 2 0 0 0 0 1 
0 0 1 0 0 3 0 0 0 0 0 
1 1 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 242
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 0 1 1 3 1 1 1 1 1 
0 0 0 1 1 2 1 1 1 1 1 
0 0 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 1 
0 0 0 0 1 2 0 0 0 0 1 
0 0 0 0 0 2 1 0 1 1 1 
Index: 243
1 1 0 0 0 2 0 0 0 1 0 
1 0 1 0 0 2 0 0 0 0 0 
0 1 0 0 0 3 0 0 0 1 0 
0 1 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 0 0 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 0 0 1 1 
0 0 1 1 1 2 0 0 0 1 1 
Index: 244
1 0 0 0 0 2 1 1 1 1 1 
1 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 245
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
1 0 0 0 0 2 1 1 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 0 0 2 1 0 1 0 0 
0 1 1 0 0 3 0 0 1 0 0 
0 1 1 1 0 2 1 1 0 0 0 
0 0 0 0 1 2 1 0 0 0 0 
Index: 246
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 1 0 0 0 2 0 0 0 0 0 
0 1 0 0 1 2 0 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 1 2 0 0 0 0 0 
Index: 247
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 3 1 0 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 0 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 1 1 0 1 2 0 0 0 0 0 
1 1 0 0 1 2 0 1 1 1 0 
0 0 0 0 0 3 0 1 0 1 0 
0 1 0 0 0 2 0 0 1 1 0 
0 1 0 0 0 2 0 0 1 0 0 
Index: 248
1 0 0 0 0 2 0 0 0 0 0 
1 0 0 0 0 2 0 0 0 0 0 
1 1 0 0 0 3 0 1 0 0 0 
1 1 1 1 0 2 0 0 0 0 0 
1 1 0 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 1 2 0 0 0 0 1 
0 0 1 0 1 2 0 0 1 1 1 
0 0 0 1 1 3 0 1 0 1 1 
0 0 1 1 1 2 1 1 0 0 0 
0 0 1 1 1 2 0 0 0 0 0 
Index: 249
1 1 1 0 0 2 1 1 1 1 1 
1 1 0 0 0 2 0 1 1 1 1 
1 1 0 0 0 3 1 1 1 1 1 
1 1 0 1 0 2 1 1 1 1 1 
1 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 1 0 
0 0 0 0 0 2 1 0 1 1 1 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 1 0 
0 0 0 0 0 2 0 1 0 0 0 
Index: 250
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 0 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 1 1 0 0 2 0 0 0 0 0 
0 1 1 0 0 2 0 0 0 0 0 
0 1 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 251
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 3 0 1 1 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 1 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 252
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 3 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 0 0 2 0 1 0 1 1 
0 1 0 0 1 2 0 1 1 0 1 
0 0 0 0 0 3 0 1 0 1 0 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 0 
Index: 253
1 1 1 1 1 2 1 1 0 0 0 
1 1 1 1 1 2 1 1 0 0 0 
1 1 1 1 1 3 1 1 0 0 1 
1 1 1 1 1 2 1 1 0 0 0 
1 1 1 1 1 2 1 1 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 1 0 2 0 0 0 0 0 
0 0 1 1 0 2 0 0 0 0 0 
0 0 0 1 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 1 0 0 2 0 0 0 0 0 
Index: 254
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
0 0 0 0 1 3 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 0 1 1 1 
0 1 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 1 1 1 0 
Index: 255
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
Index: 256
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 0 1 1 1 
0 0 0 0 0 2 1 0 1 1 1 
1 0 0 0 0 2 1 1 0 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 3 0 0 0 0 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 1 1 0 1 1 
Index: 257
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 0 2 1 1 1 1 1 
1 1 1 1 0 3 0 0 0 0 0 
1 1 1 1 0 2 0 1 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 3 0 1 0 0 1 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 2 1 1 1 0 0 
Index: 258
0 0 0 0 0 2 1 1 1 1 1 
0 0 1 1 0 2 1 1 1 1 1 
0 0 1 0 1 3 1 1 1 1 1 
0 1 0 0 0 2 1 1 1 1 1 
0 0 0 0 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 0 1 
0 0 0 1 0 2 0 0 1 0 0 
0 0 0 0 0 3 0 0 1 0 0 
0 0 0 0 0 2 0 0 1 0 1 
0 0 0 0 0 2 0 0 0 0 0 
Index: 259
1 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 1 0 0 0 0 
1 1 0 0 0 2 1 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 1 0 0 0 2 1 0 1 1 1 
0 1 1 0 0 2 1 0 1 1 1 
0 0 0 0 0 3 0 0 1 1 1 
0 0 0 0 0 2 1 0 1 1 1 
0 0 0 0 0 2 1 0 0 1 0 
Index: 260
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 261
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 0 1 2 1 1 1 0 0 
0 1 1 0 1 3 1 1 0 0 0 
0 1 1 1 0 2 1 1 1 1 0 
0 1 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
1 1 1 1 1 2 0 0 0 0 0 
0 0 1 0 0 2 0 0 0 0 0 
0 0 0 0 1 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 262
0 1 0 1 0 2 0 1 1 1 1 
0 1 1 1 0 2 0 0 1 1 1 
0 0 0 0 0 3 0 0 1 0 1 
0 0 0 0 1 2 1 0 1 0 1 
0 0 0 0 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 2 1 1 1 1 0 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 0 1 1 1 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 263
1 1 0 1 0 2 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
1 1 0 0 0 3 0 0 0 0 0 
1 1 0 0 0 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 2 0 1 0 1 1 
0 0 0 0 0 3 0 1 1 1 1 
0 1 1 1 1 2 1 1 1 1 1 
0 1 1 1 1 2 1 1 1 1 1 
Index: 264
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 3 0 0 1 1 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 1 0 0 2 0 1 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 0 0 0 1 0 
0 0 0 1 1 2 1 1 1 0 0 
0 0 1 1 1 2 1 0 1 0 0 
Index: 265
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 1 0 1 0 0 
0 0 1 0 0 3 0 0 1 0 0 
0 0 0 0 0 2 1 1 1 0 0 
0 0 0 0 0 2 1 1 1 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 1 0 0 1 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 266
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 0 2 0 0 0 0 0 
1 1 1 0 0 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 0 0 0 
0 0 1 0 0 3 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
Index: 267
1 1 1 0 0 2 1 1 1 1 1 
1 1 0 0 0 2 1 1 1 1 1 
1 0 0 0 0 3 1 1 1 1 1 
1 1 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 1 1 0 1 
0 0 0 0 0 2 0 0 1 0 1 
0 0 0 0 0 3 0 1 1 0 1 
0 0 0 0 0 2 0 0 1 0 1 
0 0 0 0 0 2 0 1 0 0 1 
Index: 268
0 0 0 0 0 2 0 0 1 1 1 
1 1 1 0 0 2 0 1 1 1 1 
0 1 1 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 0 1 1 1 1 
1 1 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 3 1 1 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 1 1 0 0 
Index: 269
1 1 1 1 1 2 0 1 0 1 1 
1 1 1 1 1 2 0 0 0 0 1 
1 1 1 1 1 3 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 0 
1 1 1 1 1 2 0 0 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 0 0 1 1 
0 0 0 0 0 3 0 0 1 1 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 2 0 0 1 1 1 
Index: 270
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 0 0 1 1 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
1 1 0 0 0 2 0 0 0 0 0 
1 1 1 0 0 2 1 1 1 0 0 
1 1 0 0 0 3 0 0 0 0 1 
0 1 0 0 1 2 0 0 1 0 1 
0 1 1 1 1 2 0 0 0 1 0 
Index: 271
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 272
0 0 1 0 0 2 0 1 0 0 0 
0 0 0 0 1 2 0 1 0 0 0 
0 1 0 0 0 3 0 0 1 0 0 
0 0 0 0 0 2 0 0 0 0 0 
0 0 0 0 0 2 0 0 0 0 0 
2 2 3 2 2 2 2 2 3 2 2 
0 0 1 0 0 2 1 1 0 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 3 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
0 0 0 0 0 2 1 1 1 1 1 
Index: 273
1 0 0 0 1 2 1 1 1 1 1 
0 0 0 0 1 2 0 1 1 1 1 
1 0 0 0 0 3 0 1 1 1 1 
0 0 0 0 0 2 0 1 0 0 1 
1 1 0 0 0 2 0 0 0 0 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 1 1 0 1 1 
0 0 0 0 0 2 0 1 1 1 1 
0 0 0 0 0 3 0 1 1 1 1 
1 0 0 0 0 2 0 1 1 1 1 
0 1 0 0 0 2 0 0 1 1 1 
Index: 274
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 3 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
1 1 1 1 1 2 1 1 1 1 1 
2 2 3 2 2 2 2 2 3 2 2 
0 0 0 0 0 2 0 0 0 0 1 
0 0 0 0 0 2 0 0 1 1 1 
0 0 0 0 0 3 0 0 1 0 0 
0 0 0 0 0 2 0 0 0 0 0 
